vendor_id,vendor_name,field_name,field_shape,bottom,left,right,top,doc_id,submitted_on,status,submitted_On
27AAAFZ5877G1ZO,ZORABIAN FOODS,invoiceDate,dd/dd/dddd,490.0,1989.0,2184.0,456.0,51a45deb-3979-4b51-b4a9-abdb47a960ca,09-08-2022,1,
27AAAFZ5877G1ZO,ZORABIAN FOODS,invoiceNumber,XXdddd/dd-dd,492.0,1496.0,1767.0,461.0,9c858890-fb59-4b31-a88c-5375453c4017,09-08-2022,1,
27AAAFZ5877G1ZO,ZORABIAN FOODS,invoiceDate,dd/dd/dddd,498.0,1930.0,2125.0,457.0,9c858890-fb59-4b31-a88c-5375453c4017,09-08-2022,1,
27AAFCI4137C1ZV,M/S IKS FARMERS PRODUCER COMPANY LIMITED,invoiceNumber,ddd,567.0,1212.0,1290.0,528.0,d11f0c42-765a-4def-8c49-97416bfe7080,09-08-2022,1,
27AAFCI4137C1ZV,M/S IKS FARMERS PRODUCER COMPANY LIMITED,invoiceDate,dd/dd/dddd,567.0,1662.0,1834.0,524.0,d11f0c42-765a-4def-8c49-97416bfe7080,09-08-2022,1,
27AHIPG2934L1Z5,MAA VAISHNO ENTERPRISES,invoiceDate,dd/dd/dddd,846.0,5808.0,6435.0,732.0,9367448e-ccbe-46c9-90ae-6563c9c2321b,09-08-2022,1,
27AHIPG2934L1Z5,MAA VAISHNO ENTERPRISES,invoiceDate,dd/dd/dddd,289.0,2115.0,2347.0,244.0,c26d23b1-1593-4ef7-88a2-b1ed0f0b115e,09-08-2022,1,
27AAYCS8568C1ZJ,SPOTTED COW FROMAGERIE PRIVATE LIMITED,invoiceDate,dd/dd/dddd,681.0,223.0,388.0,644.0,85b53126-1d7c-429e-841a-8409255b5e5a,09-08-2022,1,
27BSXPS9318H1ZR,NOBLE MARKETING,invoiceNumber,ddddd,477.0,347.0,438.0,436.0,5a499e30-c522-45ff-8e12-f04608a3ba6e,09-08-2022,1,
27BSXPS9318H1ZR,NOBLE MARKETING,invoiceDate,dd/dd/dddd,507.0,263.0,408.0,463.0,5a499e30-c522-45ff-8e12-f04608a3ba6e,09-08-2022,1,
27AAFCN4252K1Z9,NUTRI BEING PRIVATE LIMITED,invoiceNumber,dddd/dddd-dd,316.0,1069.0,1291.0,275.0,d17df9c2-bbdb-4088-af87-5583857fef42,09-08-2022,1,
27AAFCN4252K1Z9,NUTRI BEING PRIVATE LIMITED,invoiceDate,dd/dd/dddd,311.0,1480.0,1701.0,265.0,d17df9c2-bbdb-4088-af87-5583857fef42,09-08-2022,1,
27AAFCN4252K1Z9,NUTRI BEING PRIVATE LIMITED,invoiceNumber,dddd/dddd-dd,337.0,983.0,1197.0,296.0,1b85c8b0-4422-44d0-940f-529cd1acb722,09-08-2022,1,
27AAFCN4252K1Z9,NUTRI BEING PRIVATE LIMITED,invoiceDate,dd/dd/dddd,331.0,1379.0,1584.0,285.0,1b85c8b0-4422-44d0-940f-529cd1acb722,09-08-2022,1,
27AAJCC0510B1ZE,CERES FOODS PRIVATE LIMITED,invoiceNumber,XXXXXXX/dd/dd-dd,248.0,1149.0,1497.0,207.0,954a400f-0b91-4453-b5c2-1394bf10522e,09-08-2022,1,
27AAJCC0510B1ZE,CERES FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,244.0,1563.0,1745.0,206.0,954a400f-0b91-4453-b5c2-1394bf10522e,09-08-2022,1,
27AOSPS8142M1ZY,OMKAR ENTERPRISES,invoiceNumber,XX/dd-dd/dddd,189.0,1306.0,1584.0,148.0,eaa429c7-2ead-43c9-a6f5-6b0b87bb9cf8,09-08-2022,1,
27AOSPS8142M1ZY,OMKAR ENTERPRISES,invoiceDate,dd/dd/dddd,177.0,1794.0,2007.0,136.0,eaa429c7-2ead-43c9-a6f5-6b0b87bb9cf8,09-08-2022,1,
27AAJCC0510B1ZE,CERES FOODS PRIVATE LIMITED,invoiceNumber,XXXXXXX/dd/dd-dd,245.0,1149.0,1500.0,206.0,ccb18ce8-dcfa-446c-b8ee-30c868e37582,09-08-2022,1,
27AAJCC0510B1ZE,CERES FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,245.0,1563.0,1745.0,208.0,ccb18ce8-dcfa-446c-b8ee-30c868e37582,09-08-2022,1,
27AAPCA5954P1ZR,APOLLO PHARMACIES LIMITED,invoiceNumber,dd/d/dd,1698.0,905.0,1249.0,1657.0,bbec8499-7c9d-40d8-b177-553d034c0e82,09-08-2022,1,
27ACTPS9813Q1ZA,SPICEMIX FOODS,invoiceNumber,dd/dd/dddd,819.0,414.0,459.0,772.0,8aa0e701-dead-4334-83e7-d40994c3a406,09-08-2022,1,
27AENFS7064K1ZA,STARLIGHT BAKERY AND CAFE LLP,invoiceNumber,XX/ddddd/dd-dd,548.0,557.0,844.0,505.0,0ed8bb28-efed-49ef-8679-75e3538b03ca,09-08-2022,1,
27AENFS7064K1ZA,STARLIGHT BAKERY AND CAFE LLP,invoiceDate,dd/dd/dddd,588.0,562.0,723.0,550.0,0ed8bb28-efed-49ef-8679-75e3538b03ca,09-08-2022,1,
27AAFCI7848L1ZW,IMAGINE FOODS PRIVATE LIMITED,invoiceNumber,dddd/dddd-dd,253.0,1243.0,1496.0,213.0,f8989bc1-764c-4df6-964d-dbcaa95934b3,09-08-2022,1,
27ACTPS9813Q1ZA,SPICEMIX FOODS,invoiceNumber,dd,814.0,414.0,461.0,773.0,fb1fc8c6-311c-4532-8ac9-a154f12f871a,09-08-2022,1,
27ACTPS9813Q1ZA,SPICEMIX FOODS,invoiceDate,dd/dd/dddd,814.0,1245.0,1442.0,770.0,fb1fc8c6-311c-4532-8ac9-a154f12f871a,09-08-2022,1,
27AAPCA5954P1ZR,APOLLO PHARMACIES LIMITED,invoiceNumber,dd/dd/dddd,1591.0,880.0,1223.0,1547.0,2b75ea66-933f-4639-ba18-e1e69e693beb,09-08-2022,1,
27ACTPS9813Q1ZA,SPICEMIX FOODS,invoiceNumber,ddd,816.0,416.0,480.0,776.0,9578d426-7894-43c2-9fb5-a28ec50796c6,09-08-2022,1,
27ACTPS9813Q1ZA,SPICEMIX FOODS,invoiceDate,dd/dd/dddd,813.0,2165.0,2360.0,775.0,9578d426-7894-43c2-9fb5-a28ec50796c6,09-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceNumber,XXXX/dd-dd/ddddd,697.0,926.0,1264.0,657.0,ecf98aad-3c61-468f-8bd1-2bbec06b71e4,09-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceDate,dd/dd/dddd,702.0,1774.0,1958.0,661.0,ecf98aad-3c61-468f-8bd1-2bbec06b71e4,09-08-2022,1,
27AENFS7064K1ZA,STARLIGHT BAKERY AND CAFE LLP,invoiceNumber,XX/ddddd/dd-dd,550.0,557.0,846.0,504.0,4c372275-327c-4c34-9db3-65f23ab283b1,09-08-2022,1,
27AENFS7064K1ZA,STARLIGHT BAKERY AND CAFE LLP,invoiceDate,dd/dd/dddd,588.0,562.0,725.0,549.0,4c372275-327c-4c34-9db3-65f23ab283b1,09-08-2022,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceNumber,XdXXXdd/ddddd,205.0,2047.0,2303.0,168.0,f261f410-f049-4bbc-af13-4243c1ec2443,09-08-2022,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceDate,dd/dd/dddd,250.0,2007.0,2173.0,217.0,f261f410-f049-4bbc-af13-4243c1ec2443,09-08-2022,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceNumber,XdXXXdd/ddddd,205.0,2047.0,2303.0,168.0,095fc912-11eb-4b96-9a85-1c6ee8f740f0,09-08-2022,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceDate,dd/dd/dddd,250.0,2007.0,2173.0,217.0,095fc912-11eb-4b96-9a85-1c6ee8f740f0,09-08-2022,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceNumber,XdXXXdd/ddddd,205.0,2047.0,2303.0,168.0,bda13497-ff94-4e41-9221-ebb391b622dc,09-08-2022,1,
27AAGCK4771P1ZT,KWICK LIVING (I) PRIVATE LIMITED,invoiceDate,dd/dd/dddd,250.0,2007.0,2173.0,217.0,bda13497-ff94-4e41-9221-ebb391b622dc,09-08-2022,1,
27AAGCC5138A1Z1,M/S CONTROL ALT FOODS PRIVATE LIMITED,invoiceNumber,XX/dd-dd/XXXd,240.0,1461.0,1742.0,200.0,0b27e39a-58c3-486b-b452-413dd64f1de6,09-08-2022,1,
27AAGCC5138A1Z1,M/S CONTROL ALT FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,239.0,1941.0,2178.0,202.0,0b27e39a-58c3-486b-b452-413dd64f1de6,09-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceNumber,XXXX/dd-dd/ddddd,696.0,926.0,1268.0,657.0,caca9a01-e3e3-47cb-a7de-3fdf0c512743,09-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceDate,dd/dd/dddd,702.0,1774.0,1958.0,661.0,caca9a01-e3e3-47cb-a7de-3fdf0c512743,09-08-2022,1,
27AADCT7396Q1ZA,TRUEFARM FOODS INDIA PRIVATE LIMITED,invoiceNumber,XXX/dddd/dd-dd,216.0,1517.0,1803.0,193.0,4ff147a8-ef95-4481-ac23-e24ecf2c5cba,09-08-2022,1,
27AADCT7396Q1ZA,TRUEFARM FOODS INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,218.0,1856.0,2020.0,190.0,4ff147a8-ef95-4481-ac23-e24ecf2c5cba,09-08-2022,1,
27AAGCC5138A1Z1,M/S CONTROL ALT FOODS PRIVATE LIMITED,invoiceNumber,XX/dd-dd/XXXdd,239.0,1460.0,1766.0,200.0,28d6b622-e150-48b8-8187-91c2d614f82e,09-08-2022,1,
27AAGCC5138A1Z1,M/S CONTROL ALT FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,239.0,1949.0,2177.0,202.0,28d6b622-e150-48b8-8187-91c2d614f82e,09-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceNumber,XXXX/dd-dd/ddddd,697.0,926.0,1266.0,658.0,1acb30fe-30a7-499b-875c-95f355bd5665,09-08-2022,1,
27AADCT7396Q1ZA,TRUEFARM FOODS INDIA PRIVATE LIMITED,invoiceNumber,XXX/dddd/dd-dd,217.0,1517.0,1802.0,192.0,def99172-b617-4be6-a700-dfbc32ae1026,09-08-2022,1,
27AADCT7396Q1ZA,TRUEFARM FOODS INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,217.0,1856.0,2021.0,192.0,def99172-b617-4be6-a700-dfbc32ae1026,09-08-2022,1,
27AABCW1373L2Z1,WINGREENS FARMS PRIVATE LIMITED,invoiceNumber,dddddddddd,622.0,1839.0,2003.0,591.0,5bf7ca3e-0536-442b-9319-e25be0a54e14,09-08-2022,1,
27AABCW1373L2Z1,WINGREENS FARMS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,621.0,2118.0,2267.0,591.0,5bf7ca3e-0536-442b-9319-e25be0a54e14,09-08-2022,1,
27AABCW1373L2Z1,WINGREENS FARMS PRIVATE LIMITED,invoiceNumber,dddddddddd,618.0,1840.0,2002.0,589.0,0bc214ee-7a03-483c-ba79-6eb74fa42b8c,09-08-2022,1,
27AABCW1373L2Z1,WINGREENS FARMS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,618.0,2119.0,2267.0,589.0,0bc214ee-7a03-483c-ba79-6eb74fa42b8c,09-08-2022,1,
07AANFH9750P1ZG,HOMEMADE LOVE LLP,invoiceNumber,XXXXdXdddddddddd,419.0,1915.0,2330.0,372.0,ad4d3d09-f480-4c60-b3c3-3a7a1a358a82,09-08-2022,1,
07AANFH9750P1ZG,HOMEMADE LOVE LLP,invoiceDate,dd/dd/dddd,1247.0,2129.0,2335.0,1194.0,ad4d3d09-f480-4c60-b3c3-3a7a1a358a82,09-08-2022,1,
07AANFH9750P1ZG,HOMEMADE LOVE LLP,invoiceNumber,XXXXdXdddddddddd,419.0,1917.0,2332.0,371.0,6501c7ca-6f63-477f-97c1-1fd377209705,09-08-2022,1,
07AANFH9750P1ZG,HOMEMADE LOVE LLP,invoiceDate,dd/dd/dddd,1246.0,2131.0,2332.0,1195.0,6501c7ca-6f63-477f-97c1-1fd377209705,09-08-2022,1,
07AANFH9750P1ZG,HOMEMADE LOVE LLP,invoiceNumber,XXXXdXdddddddddd,420.0,1915.0,2332.0,373.0,d30dfd46-771d-4920-abdd-86a958b711d9,09-08-2022,1,
07AANFH9750P1ZG,HOMEMADE LOVE LLP,invoiceDate,dd/dd/dddd,1245.0,2130.0,2335.0,1194.0,d30dfd46-771d-4920-abdd-86a958b711d9,09-08-2022,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceNumber,dddd,844.0,1980.0,2080.0,798.0,605f62e2-c194-4d72-b004-c37ad0f9e98b,09-08-2022,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceDate,dd/dd/dddd,629.0,1870.0,2108.0,574.0,605f62e2-c194-4d72-b004-c37ad0f9e98b,09-08-2022,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceNumber,dddd,844.0,1979.0,2082.0,798.0,1af0756b-209c-4b11-b2dc-ecd5028a5349,09-08-2022,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceDate,dd/dd/dddd,629.0,1870.0,2108.0,574.0,1af0756b-209c-4b11-b2dc-ecd5028a5349,09-08-2022,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceNumber,dddd,845.0,1982.0,2081.0,798.0,312ca738-02ed-41d4-a640-20032a5a74da,09-08-2022,1,
23AGAPN5218M1ZF,THE TASTE OF MALWA,invoiceDate,dd/dd/dddd,628.0,1870.0,2107.0,576.0,312ca738-02ed-41d4-a640-20032a5a74da,09-08-2022,1,
27AAFCD3317F1ZY,LICIOUS,invoiceNumber,XXXXXXdddd-ddddd,240.0,1451.0,1814.0,200.0,98ef2e81-b536-4e54-a037-ad452f8f7e1c,09-08-2022,1,
27AAFCD3317F1ZY,LICIOUS,invoiceDate,dd/dd/dddd,240.0,1887.0,2074.0,196.0,98ef2e81-b536-4e54-a037-ad452f8f7e1c,09-08-2022,1,
27AAFCD3317F1ZY,LICIOUS,invoiceNumber,XXXXXXdddd-ddddd,240.0,1450.0,1818.0,200.0,16f2d25e-f6d6-418b-b6e7-0f27d7b23c66,09-08-2022,1,
27AAFCD3317F1ZY,LICIOUS,invoiceDate,dd/dd/dddd,236.0,1891.0,2051.0,200.0,16f2d25e-f6d6-418b-b6e7-0f27d7b23c66,09-08-2022,1,
27AAECV8526H1Z0,VRA RETAIL AND FOOD SOLUTIONS PVT LTD,invoiceNumber,XXdddd,474.0,2163.0,2271.0,437.0,4e222f36-0334-4d06-8de7-29f837fca6f2,09-08-2022,1,
27AAECV8526H1Z0,VRA RETAIL AND FOOD SOLUTIONS PVT LTD,invoiceDate,dd/dd/dddd,530.0,2163.0,2302.0,495.0,4e222f36-0334-4d06-8de7-29f837fca6f2,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceNumber,dddddddddd,509.0,264.0,446.0,477.0,55c1c9f5-3fca-4037-be2b-b2f6360d560a,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,562.0,256.0,448.0,530.0,55c1c9f5-3fca-4037-be2b-b2f6360d560a,09-08-2022,1,
27AKYPC8092Q1ZZ,Vihaan Traders and Services,invoiceNumber,dddd,216.0,1358.0,1462.0,176.0,576e20ba-34b0-4ca1-8af8-cfd351a138ce,09-08-2022,1,
27AKYPC8092Q1ZZ,Vihaan Traders and Services,invoiceDate,dd/dd/dddd,237.0,1680.0,1903.0,185.0,576e20ba-34b0-4ca1-8af8-cfd351a138ce,09-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceNumber,XXddddXdd-dddddd,287.0,2089.0,2372.0,244.0,dae4c886-6cf9-4bfb-be95-a507aaecf0f1,09-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceDate,dd/dd/dddd,473.0,2195.0,2363.0,434.0,dae4c886-6cf9-4bfb-be95-a507aaecf0f1,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceNumber,dddddddddd,512.0,261.0,448.0,477.0,c956b049-1911-4dc5-8356-af314ec787f8,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,562.0,258.0,449.0,530.0,c956b049-1911-4dc5-8356-af314ec787f8,09-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceNumber,XXddddXdd-dddddd,283.0,2084.0,2367.0,244.0,b964fcb7-5159-4cb5-9b97-0db5091213c3,09-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceDate,dd/dd/dddd,471.0,2190.0,2362.0,432.0,b964fcb7-5159-4cb5-9b97-0db5091213c3,09-08-2022,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceNumber,dddddddddd,226.0,2785.0,2955.0,196.0,ab17ed95-45b1-43a7-b2e8-e9b67fe51d63,09-08-2022,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceDate,dd/dd/dddd,274.0,2786.0,2938.0,246.0,ab17ed95-45b1-43a7-b2e8-e9b67fe51d63,09-08-2022,1,
27AAEFL1079J1Z5,LOGUS SALES CORPORATION,invoiceNumber,XXX/ddd,123.0,2680.0,2855.0,80.0,3bc26493-4def-4909-9e2e-658b07df2ff9,09-08-2022,1,
27AAEFL1079J1Z5,LOGUS SALES CORPORATION,invoiceNumber,XXX/ddd,122.0,2680.0,2853.0,81.0,c0df7112-acfc-45b9-aa11-8effa2acf71f,09-08-2022,1,
19AAECT2251R1ZS,TEAXPRESS PRIVATE LIMITED,invoiceNumber,dddd-dd/XX/dddd,418.0,1468.0,1859.0,370.0,34b64ac2-a930-41c3-8bb3-9b051b525fd8,09-08-2022,1,
19AAECT2251R1ZS,TEAXPRESS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1626.0,720.0,900.0,1588.0,34b64ac2-a930-41c3-8bb3-9b051b525fd8,09-08-2022,1,
27AAEFL1079J1Z5,LOGUS SALES CORPORATION,invoiceNumber,XXX/ddd,121.0,2680.0,2853.0,80.0,9ce0c4d5-3d76-47a8-a3aa-6af1b8b7ee84,09-08-2022,1,
27AKYPC8092Q1ZZ,Vihaan Traders and Services,invoiceNumber,dddd,216.0,1358.0,1462.0,176.0,f6254ed7-909d-48f5-9fb9-c699b849fefd,09-08-2022,1,
27AKYPC8092Q1ZZ,Vihaan Traders and Services,invoiceDate,dd/dd/dddd,237.0,1680.0,1903.0,185.0,f6254ed7-909d-48f5-9fb9-c699b849fefd,09-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceNumber,XXddddXdd-dddddd,287.0,2089.0,2372.0,244.0,e2945a3a-bd31-409a-8e61-174a41887dc1,09-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceDate,dd/dd/dddd,473.0,2195.0,2363.0,434.0,e2945a3a-bd31-409a-8e61-174a41887dc1,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceNumber,dddddddddd,512.0,261.0,448.0,477.0,93ce1923-9bc3-46fd-a2e4-3c4a15997e9f,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,562.0,258.0,449.0,530.0,93ce1923-9bc3-46fd-a2e4-3c4a15997e9f,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceNumber,dddddddddd,509.0,264.0,446.0,477.0,9cb7fe1f-52f2-4546-8b0c-6d0eb4662363,09-08-2022,1,
27AACCO7949K1ZT,ORION NUTRITIONALS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,562.0,256.0,448.0,530.0,9cb7fe1f-52f2-4546-8b0c-6d0eb4662363,09-08-2022,1,
27AAEFL1079J1Z5,LOGUS SALES CORPORATION,invoiceNumber,XXX/ddd,121.0,2680.0,2853.0,80.0,36e1160a-33e9-4ecc-a786-dce9dfacfd6c,09-08-2022,1,
19AAECT2251R1ZS,TEAXPRESS PRIVATE LIMITED,invoiceNumber,dddd-dd/XX/dddd,418.0,1468.0,1859.0,370.0,6966888f-083a-492a-a54a-17abe5a12b5d,09-08-2022,1,
19AAECT2251R1ZS,TEAXPRESS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1626.0,720.0,900.0,1588.0,6966888f-083a-492a-a54a-17abe5a12b5d,09-08-2022,1,
27AACFT1774E1Z8,TEXAS CORPORATION,invoiceNumber,XXdddddd,104.0,2663.0,2847.0,69.0,4d88392d-089b-49c1-8f3a-f6ad124230be,09-08-2022,1,
27AACFT1774E1Z8,TEXAS CORPORATION,invoiceDate,dd/dd/dddd,144.0,2663.0,2837.0,112.0,4d88392d-089b-49c1-8f3a-f6ad124230be,09-08-2022,1,
29AAHCG1593L1Z2,GO DESI MANDI PRIVATE LIMITED,invoiceNumber,XX-XXXX-ddddd,885.0,1935.0,2300.0,834.0,65eeea1e-47a3-455c-8632-f926a0a8c729,09-08-2022,1,
29AAHCG1593L1Z2,GO DESI MANDI PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1135.0,1739.0,1952.0,1091.0,65eeea1e-47a3-455c-8632-f926a0a8c729,09-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber, XXXd-dddd-ddd,403.0,1879.0,2231.0,360.0,a41f8871-ecff-4d88-b3fc-7e983a0c29c3,10-08-2022,1,
19AAJCC8999C1Z1,COUNTRY BEAN PVT. LTD,invoiceDate,dddd-dd-dd,403.0,2004.0,3331.0,120.0,a41f8871-ecff-4d88-b3fc-7e983a0c29c4,10-08-2022,1,
19AAJCC8999C1Z2,COUNTRY BEAN PVT. LTD,invoiceNumber,XXXd-dddd-ddd,402.0,1877.0,2231.0,362.0,da97fca5-5895-4229-9ff5-1e5ddaaeaa8b,10-08-2022,1,
19AAJCC8999C1Z3,COUNTRY BEAN PVT. LTD,invoiceDate,dddd-dd-dd,403.0,2607.0,3329.0,118.0,da97fca5-5895-4229-9ff5-1e5ddaaeaa8b,10-08-2022,1,
,SHARDA DUDH CENTER,invoiceNumber,dddddd/dddd,490.0,1706.0,1955.0,442.0,85d6fd0e-4888-457d-8146-ef93d3ba7505,10-08-2022,1,
,SHARDA DUDH CENTER,invoiceDate,dd/dd/dddd,590.0,1703.0,1918.0,546.0,85d6fd0e-4888-457d-8146-ef93d3ba7505,10-08-2022,1,
,SANJAY DISTRIBUTORS,invoiceNumber,XX-dd,751.0,2080.0,2161.0,724.0,doc_1660128431432_98abaa88a8a,10-08-2022,1,
,SANJAY DISTRIBUTORS,invoiceDate,dd/dd/dddd,703.0,2040.0,2183.0,677.0,doc_1660128431432_98abaa88a8a,10-08-2022,1,
06AAECS4363H1ZC,SAFEXPRESS PRIVATE LIMITED,invoiceNumber,dddddddd/d,646.0,657.0,927.0,607.0,47437835-de1d-4fd0-a5b2-c447eca5800f,10-08-2022,1,
06AAECS4363H1ZC,SAFEXPRESS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,689.0,760.0,921.0,649.0,47437835-de1d-4fd0-a5b2-c447eca5800f,10-08-2022,1,
06AAECS4363H1ZC,SAFEXPRESS PRIVATE LIMITED,invoiceNumber,dddddddd/d,689.0,657.0,927.0,607.0,doc_1660131293028_89aaba99888,10-08-2022,1,
06AAECS4363H1ZC,SAFEXPRESS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,689.0,760.0,921.0,649.0,doc_1660131293028_89aaba99888,10-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,dd/dd/dddd,,,,,75c8b81d-fec0-416d-9bd8-40fc2aab5166,10-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,dd/dd/dddd,,,,,f123f339-cbb8-4b24-894c-1534f0a2ffb8,10-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,d/d/dd,,,,,a41f8871-ecff-4d88-b3fc-7e983a0c29c3,10-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,dd/dd/dddd,,,,,da97fca5-5895-4229-9ff5-1e5ddaaeaa8b,10-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,dd/dd/dddd,,,,,75c8b81d-fec0-416d-9bd8-40fc2aab5166,10-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,dd/dd/dddd,,,,,940aeb86-545e-494e-b1a7-ecb3fd77d9ca,09-08-2022,1,
19AAJCC8999C1Z0,COUNTRY BEAN PVT. LTD,invoiceNumber,d/d/dd,,,,,c3005776-be91-4459-81b8-5461a02bf5b3,09-08-2022,1,
27AHNPB3840M2Z3,BAGADIYA TRADERS,invoiceNumber,ddd,197.0,1625.0,1679.0,175.0,e6c3eaea-568d-40a4-942d-887d9ca972e6,17-08-2022,1,
27AHNPB3840M2Z3,BAGADIYA TRADERS,invoiceDate,dd/dd/dddd,201.0,1989.0,2170.0,171.0,e6c3eaea-568d-40a4-942d-887d9ca972e6,17-08-2022,1,
27AHNPB3840M2Z3,BAGADIYA TRADERS,invoiceNumber,ddd,196.0,1625.0,1680.0,175.0,be07cad7-6fd2-4b61-8752-434a7a5b88b2,17-08-2022,1,
27AHNPB3840M2Z3,BAGADIYA TRADERS,invoiceDate,dd/dd/dddd,201.0,1989.0,2170.0,171.0,be07cad7-6fd2-4b61-8752-434a7a5b88b2,17-08-2022,1,
06AAFCD3317F1Z2,DELIGHTFUL GOURMET PVT LTD,invoiceNumber,XXXXXXdddd-ddddd,312.0,1642.0,1927.0,277.0,f9fc280d-8a3b-48a4-8c41-5062d88614f9,17-08-2022,1,
06AAFCD3317F1Z2,DELIGHTFUL GOURMET PVT LTD,invoiceDate,dd/dd/dddd,308.0,1995.0,2171.0,280.0,f9fc280d-8a3b-48a4-8c41-5062d88614f9,17-08-2022,1,
06AAFCD3317F1Z2,DELIGHTFUL GOURMET PVT LTD,invoiceNumber,XXXXXXdddd-ddddd,713.0,1484.0,1713.0,685.0,65a8091c-1ccf-416f-b0a5-0e23e2f76ec8,17-08-2022,1,
06AAFCD3317F1Z2,DELIGHTFUL GOURMET PVT LTD,invoiceDate,dd/dd/dddd,715.0,1769.0,1950.0,679.0,65a8091c-1ccf-416f-b0a5-0e23e2f76ec8,17-08-2022,1,
27EANPB2804Q1ZC,JAY MALHAR BUDH KENDRA,invoiceNumber,ddd,594.0,1451.0,1521.0,545.0,e3fa7d7f-6968-479e-8c47-d47a588eed6b,17-08-2022,1,
27EANPB2804Q1ZC,JAY MALHAR BUDH KENDRA,invoiceDate,dd/dd/dddd,596.0,1830.0,2002.0,548.0,e3fa7d7f-6968-479e-8c47-d47a588eed6b,17-08-2022,1,
27EANPB2804Q1ZC,JAY MALHAR BUDH KENDRA,invoiceNumber,ddd,594.0,1453.0,1521.0,546.0,90d3dc9e-dfe1-4119-a163-4d0b0f5fa19c,17-08-2022,1,
